location_id,stop_name,stop_lon,stop_lat,total,greater_98,average_distance,pct_error
675,"Fourth Plain & D St",-122.668167,45.640129,265,1,27.020140607547173,0.0038
3486,"NE 152nd Ave & 94th St",-122.516533,45.690769,264,1,19.100996848484844,0.0038
3498,"Hazel Dell Ave & 82nd St [sb]",-122.669403,45.681568,1367,5,17.639800047549357,0.0037
3320,"NE 28th St & 129th Ave",-122.539726,45.64286,1602,6,15.375492325842728,0.0037
1196,"Mill Plain & Rhododendron",-122.628555,45.62801,1912,7,25.755945113493734,0.0037
1343,"Hwy 99 & 112th St",-122.652046,45.701641,272,1,13.297144525735288,0.0037
1171,"E St 1700 Block",-122.352348,45.581017,1074,4,34.986327963687124,0.0037
6062,"Grand Blvd & 20th St",-122.641914,45.636242,1879,7,19.993983047365607,0.0037
661,"McLoughlin & W St [wb]",-122.646988,45.632359,1074,4,25.877832365921808,0.0037
2974,"NW 119th St & 31st Ave",-122.70269,45.707142,269,1,23.31301872862454,0.0037
2138,"Mill Plain & 155th Ave",-122.515572,45.616886,1334,5,22.293420385307364,0.0037
3104,"NE 39th St & 155th Ave",-122.512268,45.650398,811,3,26.124218922318146,0.0037
1353,"Hwy 99 & 72nd St",-122.663101,45.673779,2149,8,31.056330847370894,0.0037
2353,"Main & 22nd St",-122.349007,45.578541,548,2,18.731070386861308,0.0036
3314,"Burton & 103rd Ave [eb]",-122.566696,45.641247,1104,4,19.372825397644938,0.0036
968,"NW 6th Ave & Ivy [eb]",-122.420609,45.583382,561,2,58.51148726559711,0.0036
2116,"Mill Plain & Devine [wb]",-122.613907,45.62883,2214,8,26.91573335772366,0.0036
2676,"Andresen & Van Mall Dr [sb]",-122.602203,45.657017,822,3,60.86117705109486,0.0036
2828,"St Johns & NE 50th Ave",-122.620598,45.689671,277,1,12.845238176895304,0.0036
3001,"NW 36th Ave & 129th St",-122.707977,45.715031,277,1,19.031393317689528,0.0036
814,"NE 117th Ave & 95th St [nb]",-122.552612,45.690849,1689,6,21.001980616341065,0.0036
1227,"Mill Plain & 120th Ave",-122.550018,45.620613,5334,19,16.055356808961434,0.0036
1312,"Mill Plain 16000 Block",-122.506706,45.615608,4293,15,18.757903776846128,0.0035
6175,"NE 162nd Ave. & NE 78th St.",-122.505753,45.679657,577,2,25.854947816291173,0.0035
2069,"Andresen & Wichita Dr [nb]",-122.601563,45.62429,286,1,16.842611377622383,0.0035
3148,"Mill Plain & 126th Ave [wb]",-122.543777,45.619934,2565,9,22.735757385185153,0.0035
6128,"McGillivray & Blairmont Dr",-122.522026,45.607861,1140,4,19.938728167543854,0.0035
787,"NW 9th Ave & 85th St",-122.679688,45.68409,286,1,16.65645094405595,0.0035
6114,"Fourth Plain & 143rd Ave",-122.525642,45.672585,294,1,15.346648387755101,0.0034
2928,"SE 164th Ave & 1st St [nb]",-122.504173,45.621841,1169,4,24.587159600513267,0.0034
3494,"NE 39th St & 149th Ave",-122.519791,45.650253,585,2,22.31860011794873,0.0034
3351,"NE 152nd Ave & 86th St",-122.516457,45.685101,877,3,17.62973654846067,0.0034
2967,"NW 21st Ave & 111th St",-122.692703,45.701618,290,1,46.000844641379295,0.0034
3345,"NE 99th St & 130th Ave",-122.53936,45.693531,1177,4,22.817708857264236,0.0034
1028,"St Johns & 32nd St [sb]",-122.645149,45.643879,1164,4,18.668449671821325,0.0034
6093,"SE 192nd Avenue & 15th Street [nb]",-122.475761,45.610802,292,1,18.94041504452055,0.0034
3325,"Andresen 4200 Block",-122.602188,45.651909,1481,5,23.97472630452399,0.0034
3317,"NE 28th St & 119th Ave [eb]",-122.550552,45.642712,1818,6,19.79017667546757,0.0033
3319,"NE 28th St 12400 Block",-122.544952,45.64283,1206,4,17.04019633913764,0.0033
1282,"McGillivray & Briarwood Dr [wb]",-122.513817,45.605419,304,1,22.885789601973688,0.0033
904,"Covington Rd & 76th St [sb]",-122.575928,45.677429,1207,4,16.77650624275062,0.0033
1033,"Ft Vancouver Wy & McLoughlin [sb]",-122.658913,45.63279,922,3,24.674236736442513,0.0033
2743,"NE 99th St & 25th Ave",-122.645912,45.693039,599,2,18.844578632721177,0.0033
1032,"Ft Vancouver Wy 1900 Block",-122.651711,45.63694,1840,6,15.290246273369554,0.0033
3188,"3505 SW US Veterans Rd",-122.688156,45.497356,306,1,23.551816294117643,0.0033
2692,"NE 76th St & 115th Ave",-122.554451,45.677879,1235,4,27.28831597246965,0.0032
1137,"Andresen & Missouri Dr",-122.602303,45.621475,626,2,15.37762990415338,0.0032
1245,"Mill Plain 6500 Block",-122.605026,45.627567,1564,5,10.76753908823531,0.0032
1022,"St James & 54th St",-122.638199,45.660969,929,3,24.800557982777164,0.0032
2058,"Evergreen Blvd & E Reserve St [wb]",-122.653458,45.62595,629,2,30.978275055643866,0.0032
731,"Main & 38th St",-122.6679,45.648548,4229,13,25.70944567108062,0.0031
330,"NE 138th Ave & 28th St",-122.530807,45.64175,1591,5,18.18039520741672,0.0031
4184,"Lincoln & 49th St [sb]",-122.682564,45.658081,327,1,35.647750422018376,0.0031
3273,"Grand & 1st St [nb]",-122.643349,45.621078,643,2,18.349412867807143,0.0031
3356,"Mill Plain & Lieser Rd [eb]",-122.584694,45.623173,3814,12,22.689617623492445,0.0031
2130,"SE 164th Ave 1400 Block",-122.50396,45.611481,2967,9,21.375524083249083,0.0030
905,"Covington Rd & 73rd St",-122.573242,45.675362,656,2,12.264637839939013,0.0030
648,"E 20th St & Grand [eb]",-122.640984,45.635799,1653,5,8.498535598911074,0.0030
2944,"Andresen & 63rd St [nb]",-122.602142,45.668468,659,2,29.27038774203341,0.0030
982,"St Johns & 49th St",-122.635948,45.657219,1347,4,31.515259589458037,0.0030
317,"NE 136th Ave & 4th St [nb]",-122.5345,45.623539,1319,4,8.397292223654281,0.0030
933,"NE 112th Ave & 39th St [nb]",-122.558029,45.650822,1353,4,44.29386303695496,0.0030
2322,"NE 3rd Ave 3100 Block",-122.371643,45.586632,330,1,14.227900830303028,0.0030
1083,"Fourth Plain 10700 Block [eb]",-122.563538,45.663979,1665,5,11.790982859459486,0.0030
1037,"E 18th St & Bryant [eb]",-122.626312,45.634747,669,2,18.973773225710023,0.0030
2054,"Andresen & Louisiana Dr [sb]",-122.60231,45.61948,344,1,18.028326933139557,0.0029
2268,"NE 76th St & 124th Ave",-122.545982,45.677681,344,1,17.572788627906974,0.0029
2943,"Andresen & 58th St [nb]",-122.602074,45.664589,694,2,25.76439998270894,0.0029
1320,"Mill Plain & 164th Ave [wb]",-122.505142,45.615749,5089,15,28.13317070740808,0.0029
6131,"SE 136th Ave & 7th St",-122.532387,45.617085,2382,7,20.356900951721233,0.0029
1355,"Hwy 99 & 63rd St [sb]",-122.664322,45.667198,2077,6,21.284461519980727,0.0029
1136,"Andresen & Wichita Dr [sb]",-122.60183,45.623779,343,1,17.046808069970844,0.0029
227,"McLoughlin at Clark College [eb]",-122.652084,45.632221,1752,5,44.80870791324211,0.0029
936,"NE 112th Ave & 51st St [sb]",-122.558121,45.658371,1711,5,17.39365057568674,0.0029
2273,"Fourth Plain & 102nd Ave",-122.569077,45.66164,1807,5,18.793437282789153,0.0028
1146,"Evergreen Blvd 2500 Block",-122.645218,45.625938,705,2,23.15441018439718,0.0028
581,"McLoughlin & F St [eb]",-122.666084,45.634876,363,1,32.32875285399451,0.0028
1324,"Mill Plain 15800 Block",-122.509079,45.616112,2868,8,16.279547808926086,0.0028
3205,"NE 137th Ave & 39th St [sb]",-122.531929,45.649658,1059,3,22.10924709254013,0.0028
1306,"NE 136th Ave & Mill Plain",-122.532585,45.619785,1808,5,13.13297827488937,0.0028
6098,"NE 117th Ave & 71st Street [nb]",-122.552475,45.674896,743,2,9.79206025975774,0.0027
2057,"Evergreen Blvd & U St [wb]",-122.650093,45.625854,369,1,31.0752447777778,0.0027
1014,"St Johns & 82nd St",-122.625717,45.682049,375,1,14.16751572,0.0027
6065,"Grand Blvd & 16th St",-122.64093,45.633064,372,1,19.687284215053758,0.0027
3105,"NE 39th St & 145th Ave",-122.524353,45.65028,376,1,29.43971832978724,0.0027
846,"NE 117th Ave 11500 Block [sb]",-122.552948,45.705601,1472,4,16.612821083559776,0.0027
1060,"NE 28th St 13400 Block",-122.534683,45.642979,1878,5,13.295247777422784,0.0027
1256,"Mill Plain & Reserve [wb]",-122.653069,45.62854,2579,7,41.12802907367194,0.0027
2734,"NE 78th St 2800 Block",-122.641701,45.678829,378,1,28.86207103703702,0.0026
1244,"Mill Plain & Andresen [wb]",-122.602364,45.627048,5303,14,30.159685969262814,0.0026
6173,"NE 99th St & 32nd Ave [eb]",-122.637794,45.693161,756,2,20.114405572751316,0.0026
1096,"NE 76th St & 147th Ave",-122.522636,45.67746,392,1,14.42125204846939,0.0026
3346,"NE 99th St & 134th Ave",-122.533997,45.693569,757,2,23.930044570673708,0.0026
3232,"NE 162nd Ave & 34th St [sb]",-122.506218,45.646191,390,1,18.457069597435893,0.0026
2948,"Andresen & 63rd St [sb]",-122.602341,45.667461,784,2,16.84151260586735,0.0026
796,"Hazel Dell Ave & 68th St [sb]",-122.667976,45.67112,774,2,49.977295616279065,0.0026
6125,"SE 136th Ave & 1200 Block [sb]",-122.532623,45.612907,402,1,16.30307759452736,0.0025
6149,"Gaiser Hall [sb]",-122.651466,45.637032,9664,24,16.88893429801332,0.0025
3422,"NE 76th St & 142nd Ave",-122.5271,45.67754,397,1,14.542824821158682,0.0025
6056,"Kauffman & 36th Street [nb]",-122.680763,45.648106,401,1,24.360331698254353,0.0025
827,"W Main St 800 Block [eb]",-122.545967,45.780651,796,2,9.652747902010049,0.0025
6079,"SE 192nd Ave & Mill Plain",-122.476173,45.616192,1196,3,16.624941785953162,0.0025
601,"E 20th St & Grand [wb]",-122.640991,45.635876,1606,4,12.269915683686163,0.0025
2063,"Evergreen Blvd & U St [eb]",-122.650047,45.625851,397,1,19.565220687657423,0.0025
303,"NE 136th Ave 200 Block  [sb]",-122.534256,45.621178,1225,3,14.187170036734704,0.0024
6007,"NE 11th Ave & Holladay",-122.654518,45.529934,412,1,17.6914279975728,0.0024
2689,"Van Mall Dr & 72nd Ave",-122.59906,45.657738,2492,6,29.383092290128364,0.0024
1190,"Mill Plain & Reserve [eb]",-122.652992,45.62838,2539,6,19.13936845411582,0.0024
2139,"Mill Plain & Hearthwood [wb]",-122.52327,45.61771,3292,8,24.824277778554066,0.0024
302,"NE 136th Ave & 4th St [sb]",-122.534729,45.623489,851,2,20.27866375323147,0.0024
1068,"Burton & 98th Ave [wb]",-122.572472,45.640121,840,2,23.312938444047624,0.0024
1234,"Mill Plain & 90th Ave",-122.580887,45.622673,2080,5,38.95308733076923,0.0024
1356,"Hwy 99 & Ross St [sb]",-122.665245,45.662277,437,1,16.666556164759736,0.0023
606,"E 33rd St & Y St [wb]",-122.644722,45.645031,442,1,34.87432156108597,0.0023
3344,"NE 99th St & 126th Ave",-122.543358,45.693508,1331,3,14.98813433583772,0.0023
1233,"Mill Plain & 92nd Ave [wb]",-122.578911,45.622311,1283,3,24.399948385035064,0.0023
2991,"NE 78th St & 16th Ave",-122.656021,45.678535,441,1,24.49980771428572,0.0023
4162,"St Johns & 68th St [nb]",-122.636482,45.6716,1778,4,17.102912580989894,0.0022
6126,"McGillivray & 136th Ave",-122.53186,45.609612,1373,3,17.413550463947566,0.0022
2013,"Broadway & 19th St [sb]",-122.670502,45.635342,3163,7,15.440464497628836,0.0022
3236,"NE 162nd Ave & 34th St [nb]",-122.505959,45.647327,459,1,41.93271933769066,0.0022
1218,"Mill Plain & 105th Ave",-122.563866,45.620911,4600,10,19.392959811956477,0.0022
6146,"Todd Road [wb]",-122.633224,45.637535,9814,22,56.60975999765657,0.0022
1352,"Hwy 99 at Fred Meyer",-122.662735,45.676041,3855,8,16.507654061737977,0.0021
831,"E Main & SE Clark Ave [eb]",-122.529968,45.78093,935,2,16.670547979679124,0.0021
2909,"SE 164th Ave at Fred Meyer [nb]",-122.503784,45.605618,3297,7,25.459626066424065,0.0021
2737,"NE 78th St 1600 Block",-122.655937,45.67868,480,1,22.690506993749995,0.0021
1121,"Andresen at WINCO [nb]",-122.600052,45.639244,4247,9,13.222067488815629,0.0021
1224,"Mill Plain & 131st Ave [eb]",-122.536728,45.618938,3336,7,17.01356027877704,0.0021
635,"Evergreen Blvd & Broadway",-122.670334,45.628811,7649,16,22.14202302915409,0.0021
587,"McLoughlin & W St [eb]",-122.647026,45.632347,960,2,26.184640426041668,0.0021
3203,"NE 137th Ave & 39th St [nb]",-122.531693,45.649712,1000,2,26.697074421000046,0.0020
1133,"Andresen Rd 2700 Block",-122.600899,45.641842,1000,2,14.709419802000024,0.0020
324,"NE 136th Ave at Firstenburg Center",-122.534889,45.62537,1483,3,35.13615920971008,0.0020
907,"Covington Rd & 100th Ave [nb]",-122.570892,45.673851,503,1,16.822279677932396,0.0020
1079,"NE 18th St & General Anderson [wb]",-122.621078,45.634804,988,2,24.96042331275304,0.0020
638,"W 8th Street & Main [eb]",-122.672012,45.627178,4006,8,22.41281846854717,0.0020
3230,"NE 39th St & Rancho Dr",-122.52002,45.650379,529,1,30.46285271455576,0.0019
2932,"Mill Plain & 188th Ave",-122.481972,45.615795,537,1,20.129893104283052,0.0019
2920,"Mill Plain & 190th Ave [wb]",-122.478943,45.616879,2146,4,14.95582287371856,0.0019
6091,"SE 192nd Avenue & 31st Street [nb]",-122.47802,45.598267,538,1,18.654306081784398,0.0019
6053,"Washington St & W 9th St fs",-122.672729,45.627689,2056,4,31.61061345865757,0.0019
663,"McLoughlin at Clark College [wb]",-122.652939,45.632431,1645,3,12.113184035866276,0.0018
2141,"Mill Plain & 136th Ave [wb]",-122.533333,45.618839,5452,10,18.50314181548049,0.0018
1250,"Mill Plain & Brandt Rd",-122.629486,45.627872,2192,4,21.161863459397782,0.0018
974,"Ft Vancouver Wy & 25th St",-122.647598,45.639389,1675,3,31.441179052537283,0.0018
579,"Washington & 13th St",-122.672821,45.63084,19465,35,43.69423812448029,0.0018
3315,"Burton & 109th Ave [eb]",-122.561737,45.642284,1127,2,35.66679437976925,0.0018
736,"Hazel Dell Ave & Hazel Dell Wy",-122.668289,45.66898,1202,2,23.431319561564063,0.0017
628,"Broadway & 24th St",-122.670288,45.638828,4044,7,10.10547165059345,0.0017
6043,"Mill Plain & 172nd Ave [wb]",-122.496468,45.617298,602,1,24.76599333554818,0.0017
3233,"NE 162nd Ave & 18th St [nb]",-122.506042,45.636349,1175,2,17.453916582978707,0.0017
316,"NE 136th Ave 200 Block  [nb]",-122.533989,45.621269,587,1,21.18986838671209,0.0017
800,"Hazel Dell Ave 4900 Block",-122.666946,45.657295,1158,2,30.395302282383458,0.0017
6059,"Fourth Plain & Harney",-122.680161,45.640324,597,1,13.109032174204351,0.0017
1251,"Mill Plain & Grand [wb]",-122.639961,45.6283,4501,7,33.16591861608537,0.0016
3347,"NE 99th St & 144th Ct",-122.524452,45.693699,639,1,14.071834223787176,0.0016
1134,"Andresen at WINCO [sb]",-122.60022,45.639091,4290,7,42.2811768517484,0.0016
6134,"Thurston Way [nb]",-122.586403,45.653034,9537,15,39.36724696445392,0.0016
1067,"NE 28th St & 103rd Ave [wb]",-122.567497,45.641201,1249,2,23.204986038430754,0.0016
1078,"NE 18th St & Carlson",-122.618034,45.634838,641,1,20.38649916380656,0.0016
6172,"Broadway & 16th Street [nb]",-122.67038,45.633579,6620,10,16.55388669425979,0.0015
1397,"SE 164th Ave & 5th St",-122.504089,45.618031,1361,2,17.58206381043353,0.0015
2221,"Hwy 99 at WalMart",-122.660126,45.686993,3894,6,23.813677558551603,0.0015
3495,"Grand & 1st St [sb]",-122.643501,45.620335,1952,3,17.09139477305329,0.0015
2679,"Van Mall Dr 7500 Block [eb]",-122.596603,45.657639,664,1,15.028540037650597,0.0015
1095,"NE 76th St & Ward Rd",-122.519371,45.67741,1331,2,15.948357788880541,0.0015
632,"Broadway & Evergreen Blvd",-122.670441,45.62851,29518,41,38.08354675520014,0.0014
619,"Broadway & 25th St",-122.670448,45.639679,4945,7,20.034715459049572,0.0014
6047,"NE 3rd Ave & Franklin St [wb]",-122.401352,45.58646,2143,3,17.328693825944935,0.0014
6121,"LaLonde Dr & St Johns [eb]",-122.617111,45.692501,695,1,17.419673519424457,0.0014
1099,"NE 76th St & 130th Ave",-122.5401,45.67754,723,1,14.557093188105107,0.0014
631,"Broadway & 7th St",-122.670502,45.626251,11884,17,18.86104495313016,0.0014
1062,"NE 28th St & 129th Ave",-122.540131,45.642963,1431,2,14.628218447239703,0.0014
850,"NE 117th Ave & 95th St [sb]",-122.552849,45.690048,699,1,10.350076894134482,0.0014
3284,"Kauffman & 29th St [sb]",-122.680977,45.642632,746,1,14.291854408847174,0.0013
1220,"Mill Plain 11700 Block",-122.551407,45.62056,3839,5,24.43747543813491,0.0013
6168,"78th Avenue [eb]",-122.592857,45.64687,9473,12,24.033415411485258,0.0013
828,"W Main St & SW 3rd Ave [eb]",-122.540031,45.78075,767,1,9.512878252933513,0.0013
6140,"78th Avenue [wb]",-122.593933,45.64666,9713,13,29.433706843508876,0.0013
3193,"SW Sam Jackson Pk & US Veterans",-122.687263,45.49905,756,1,34.51471377777775,0.0013
3186,"US Veterans Hospital",-122.683296,45.497059,766,1,33.8628084947781,0.0013
983,"St Johns & 52nd St",-122.63604,45.659981,1519,2,15.19853220210665,0.0013
3237,"NE 162nd Ave & 28th St [sb]",-122.506119,45.643299,772,1,44.8062015893783,0.0013
1189,"Mill Plain & Ft Vancouver Wy [eb]",-122.660622,45.630333,3002,4,33.6852714030646,0.0013
934,"NE 112th Ave & 46th St [nb]",-122.557861,45.655334,790,1,20.106813649367062,0.0013
794,"Hazel Dell Ave 7200 Block",-122.66848,45.67506,857,1,12.487028757292874,0.0012
3329,"Mill Plain & Garrison Rd [wb]",-122.592072,45.62476,3413,4,28.042272440668015,0.0012
6127,"McGillivray & Blairmont",-122.521805,45.607639,932,1,36.708404887339015,0.0011
252,"Addy St & Addy Loop",-122.321617,45.57325,4520,5,28.325354887610526,0.0011
1231,"Mill Plain & 97th Ave",-122.573921,45.621281,1841,2,32.20450944323732,0.0011
1117,"Evergreen Blvd & 5th St [eb]",-122.619858,45.62009,932,1,50.6971396019313,0.0011
1219,"Mill Plain & Chkalov Dr",-122.554062,45.6208,5074,5,31.460837332479286,0.0010
1104,"Evergreen Blvd & C St",-122.669815,45.628696,21062,21,18.468351347118176,0.0010
6025,"W 39th St & Fruit Valley Rd",-122.69146,45.650101,1019,1,19.780833091265926,0.0010
6170,"86th Avenue [wb]",-122.584351,45.650593,9527,10,18.052787134354915,0.0010
1140,"Evergreen Blvd & 5th St [wb]",-122.61982,45.620167,1002,1,22.98001591916167,0.0010
6142,"65th Avenue [wb]",-122.605453,45.644138,9711,9,58.5404894827513,0.0009
597,"NE 18th St & Brandt [wb]",-122.630539,45.634781,1133,1,13.713980881729922,0.0009
325,"NE 138th Ave & 18th St [sb]",-122.5308,45.63501,1120,1,11.3254783857143,0.0009
768,"Hwy 99 & 129th St [sb]",-122.651642,45.715118,1140,1,18.172380142982473,0.0009
1337,"Hwy 99 & 88th St",-122.660103,45.686459,3340,3,14.136682248502964,0.0009
3277,"Grand & Mill Plain [nb]",-122.640549,45.628601,1295,1,16.15783422239382,0.0008
3075,"Main & 40th St [sb]",-122.667381,45.651402,1304,1,12.93504077990798,0.0008
932,"NE 112th Ave & 39th St [sb]",-122.558258,45.650841,1187,1,22.300623499578784,0.0008
4161,"NE 76th St & 115th Ave [eb]",-122.555519,45.677723,1283,1,19.458209041309413,0.0008
2140,"Mill Plain & 136th Ave [eb]",-122.531837,45.618401,5249,4,19.359590948942735,0.0008
6023,"Fruit Valley Rd & La Frambois",-122.692322,45.645599,4984,4,19.50736511837892,0.0008
1330,"Hwy 99 & 63rd St [nb]",-122.663857,45.668289,2698,2,17.25047329651593,0.0007
1066,"NE 28th St & 109th Ave",-122.56237,45.642311,1420,1,13.639611160563375,0.0007
1192,"Mill Plain & V St [eb]",-122.648071,45.628281,1571,1,24.78729949077021,0.0006
6158,"Central Campus [nb]",-122.654343,45.635406,9767,6,43.13276405037366,0.0006
1084,"Fourth Plain & Gher Rd",-122.560753,45.665131,1551,1,19.110501038039985,0.0006
6151,"Marshall/Luepke Center [wb]",-122.660637,45.633915,9630,6,32.5524661583595,0.0006
734,"Main & 45th St [nb]",-122.666725,45.653198,1607,1,18.672415407591796,0.0006
2862,"NE 28th St & 119th Ave",-122.55159,45.642799,1556,1,35.762356124035996,0.0006
1023,"St James & 52nd St",-122.638069,45.65913,1544,1,14.08882042551816,0.0006
2696,"NE 117th Ave & 78th Wy",-122.552414,45.678745,1828,1,32.98139765973735,0.0005
6143,"57th Avenue [wb]",-122.611908,45.642509,9759,5,44.942651790347455,0.0005
6141,"Andresen Road [wb]",-122.602089,45.64465,9792,5,55.66224666493061,0.0005
1018,"St Johns & 68th St",-122.636551,45.671829,1931,1,18.43729914759196,0.0005
6152,"McLoughlin & Washington Street [wb]",-122.672302,45.634865,9750,5,13.325744567487199,0.0005
6048,"NE 3rd Ave & Franklin St [eb]",-122.401138,45.586349,2031,1,26.00160357163956,0.0005
6135,"Thurston Way [sb]",-122.586479,45.652931,9595,5,25.84259452141755,0.0005
1393,"Andresen & Mill Plain",-122.601555,45.627495,2113,1,16.545776150496934,0.0005
6148,"Ft. Vancouver Way & Fourth Plain [sb]",-122.648415,45.638126,9773,5,29.730985066202823,0.0005
6124,"SE 136th Ave & Mill Plain [sb]",-122.532776,45.618137,2502,1,15.078597290167833,0.0004
6147,"Grand Boulevard [wb]",-122.642311,45.638157,9804,4,21.722952402284765,0.0004
6155,"Broadway & 13th Street [nb]",-122.670418,45.630688,9754,4,54.64969253198719,0.0004
6144,"Stapleton Road [wb]",-122.617233,45.64122,9722,4,22.012950357539598,0.0004
6145,"General Anderson [wb]",-122.620956,45.640129,9785,3,18.445631705365397,0.0003
6153,"Washington & 12th Street [sb]",-122.67276,45.630524,9855,3,35.185860492440476,0.0003
6157,"Marshall/Luepke Center [eb]",-122.65995,45.633579,9635,3,30.29010181172823,0.0003
6046,"E 15th St & Broadway [wb]",-122.670036,45.632668,7832,2,27.162657273365586,0.0003
6166,"65th Avenue [eb]",-122.604408,45.644112,9742,3,34.2837958399712,0.0003
6162,"Todd Road [eb]",-122.63266,45.637348,9795,2,27.762835883103715,0.0002
6150,"Central Campus [sb]",-122.655067,45.635204,9665,2,35.4256859111228,0.0002
6160,"Fourth Plain & Ft. Vancouver Way [eb]",-122.645966,45.638275,9791,2,17.712100446736866,0.0002
6167,"Andresen Road [eb]",-122.599457,45.644844,9754,1,35.559498986979555,0.0001
6169,"86th Avenue [eb]",-122.585266,45.650002,9552,1,36.7828616075167,0.0001
6106,NULL,NULL,NULL,282,NULL,19.403746503546103,NULL
6122,NULL,NULL,NULL,3497,NULL,21.5632632116099,NULL
6041,NULL,NULL,NULL,225,NULL,15.897796888888886,NULL
2346,NULL,NULL,NULL,361,NULL,12.839344659279778,NULL
2949,NULL,NULL,NULL,702,NULL,18.119919451566922,NULL
4148,NULL,NULL,NULL,185,NULL,16.19345117297297,NULL
3176,NULL,NULL,NULL,352,NULL,42.42877494318182,NULL
2659,NULL,NULL,NULL,289,NULL,28.07308724221456,NULL
975,NULL,NULL,NULL,768,NULL,16.127392304687493,NULL
678,NULL,NULL,NULL,457,NULL,16.212953625820564,NULL
524,NULL,NULL,NULL,170,NULL,21.80026809411767,NULL
899,NULL,NULL,NULL,339,NULL,14.466464023598824,NULL
2006,NULL,NULL,NULL,30,NULL,22.957679233333334,NULL
3296,NULL,NULL,NULL,197,NULL,18.70604809137056,NULL
547,NULL,NULL,NULL,64,NULL,31.4417300625,NULL
2966,NULL,NULL,NULL,55,NULL,15.33510521818182,NULL
537,NULL,NULL,NULL,26,NULL,17.221820038461537,NULL
3202,NULL,NULL,NULL,58,NULL,16.580944362068962,NULL
2708,NULL,NULL,NULL,19,NULL,39.65704952631578,NULL
2638,NULL,NULL,NULL,5,NULL,11.4860626,NULL
2977,NULL,NULL,NULL,73,NULL,12.86501630136986,NULL
6164,NULL,NULL,NULL,9756,NULL,16.249371052788053,NULL
3229,NULL,NULL,NULL,689,NULL,17.660776375907098,NULL
1046,NULL,NULL,NULL,918,NULL,13.076678805010893,NULL
3089,NULL,NULL,NULL,254,NULL,17.086926303149603,NULL
2660,NULL,NULL,NULL,356,NULL,16.309403002808992,NULL
979,NULL,NULL,NULL,541,NULL,55.88062356746763,NULL
2173,NULL,NULL,NULL,266,NULL,15.459303135338345,NULL
613,NULL,NULL,NULL,38,NULL,32.15255268421054,NULL
6040,NULL,NULL,NULL,224,NULL,47.23591480803571,NULL
2399,NULL,NULL,NULL,175,NULL,28.6537995142857,NULL
3206,NULL,NULL,NULL,149,NULL,16.273406288590607,NULL
879,NULL,NULL,NULL,88,NULL,20.293967693181813,NULL
4178,NULL,NULL,NULL,133,NULL,25.020088706766913,NULL
561,NULL,NULL,NULL,122,NULL,21.786873196721317,NULL
2062,NULL,NULL,NULL,19,NULL,52.39927410526316,NULL
4121,NULL,NULL,NULL,39,NULL,11.0981688974359,NULL
2980,NULL,NULL,NULL,123,NULL,18.809830593495935,NULL
784,NULL,NULL,NULL,75,NULL,23.123507399999994,NULL
552,NULL,NULL,NULL,45,NULL,29.408701711111114,NULL
2312,NULL,NULL,NULL,8,NULL,18.695854249999996,NULL
748,NULL,NULL,NULL,104,NULL,14.836905625000004,NULL
3000,NULL,NULL,NULL,160,NULL,53.85775755625001,NULL
3310,NULL,NULL,NULL,120,NULL,25.402674475,NULL
724,NULL,NULL,NULL,1246,NULL,18.754837836276064,NULL
6165,NULL,NULL,NULL,9724,NULL,39.44289206334821,NULL
550,NULL,NULL,NULL,155,NULL,24.653372509677418,NULL
332,NULL,NULL,NULL,219,NULL,21.331053835616437,NULL
4159,NULL,NULL,NULL,207,NULL,12.548733202898545,NULL
1278,NULL,NULL,NULL,179,NULL,18.054808072625693,NULL
4137,NULL,NULL,NULL,264,NULL,19.64610750378787,NULL
2080,NULL,NULL,NULL,207,NULL,20.496212236714978,NULL
3303,NULL,NULL,NULL,345,NULL,17.25583461739131,NULL
2003,NULL,NULL,NULL,108,NULL,18.89983984259259,NULL
2917,NULL,NULL,NULL,298,NULL,21.319422255033565,NULL
3003,NULL,NULL,NULL,67,NULL,23.106218179104484,NULL
816,NULL,NULL,NULL,179,NULL,15.77816874860336,NULL
2845,NULL,NULL,NULL,103,NULL,30.436545970873798,NULL
6015,NULL,NULL,NULL,142,NULL,14.807178999999993,NULL
685,NULL,NULL,NULL,217,NULL,17.44147003225807,NULL
2233,NULL,NULL,NULL,122,NULL,21.687455639344265,NULL
3010,NULL,NULL,NULL,54,NULL,22.387517851851843,NULL
1150,NULL,NULL,NULL,38,NULL,17.451064236842104,NULL
2004,NULL,NULL,NULL,8,NULL,22.494681125,NULL
2999,NULL,NULL,NULL,67,NULL,54.16659667164178,NULL
4122,NULL,NULL,NULL,537,NULL,28.754195610800757,NULL
2887,NULL,NULL,NULL,983,NULL,24.475212095625626,NULL
559,NULL,NULL,NULL,169,NULL,14.623925887573964,NULL
525,NULL,NULL,NULL,102,NULL,15.660981460784313,NULL
6095,NULL,NULL,NULL,417,NULL,16.951957527577935,NULL
753,NULL,NULL,NULL,69,NULL,26.81682875362318,NULL
2978,NULL,NULL,NULL,169,NULL,14.963947621301779,NULL
2383,NULL,NULL,NULL,620,NULL,14.983570595161279,NULL
2836,NULL,NULL,NULL,64,NULL,19.510392203125004,NULL
2868,NULL,NULL,NULL,13,NULL,14.932402769230768,NULL
2033,NULL,NULL,NULL,91,NULL,19.21961046153847,NULL
2973,NULL,NULL,NULL,35,NULL,19.749312457142857,NULL
