location_id,stop_name,stop_lon,stop_lat,total,greater_98,average_distance,pct_error
1013,"St Johns 8600 Block",-122.625717,45.684441,2588,1075,95.48925476120577,0.4154
323,"Village Loop & McGillivray [sb]",-122.508369,45.604172,2972,1234,87.24987373620431,0.4152
2320,"NE 3rd Ave 2800 Block",-122.376358,45.588402,2693,1114,112.72711058930558,0.4137
6056,"Kauffman & 36th Street [nb]",-122.680763,45.648106,1219,502,92.37600115012293,0.4118
2218,"Hwy 99 11300 Block",-122.651093,45.703461,2017,830,92.17082623301943,0.4115
6049,"Scotton Way & 13th St [wb]",-122.549721,45.76992,2580,1061,92.47484474263565,0.4112
2996,"NE 78th St 4800 Block",-122.620918,45.678638,1735,712,93.33865355619591,0.4104
787,"NW 9th Ave & 85th St",-122.679688,45.68409,1216,496,90.11187782812509,0.4079
1095,"NE 76th St & Ward Rd",-122.519371,45.67741,4557,1856,94.4161855716485,0.4073
3172,"NE Multnomah & 3rd [eb]",-122.662819,45.531017,488,198,97.45399382377049,0.4057
853,"NE 117th Ave & 76th St [sb]",-122.552658,45.678619,2575,1042,81.35623555533964,0.4047
2095,"St Johns 7900 Block",-122.625732,45.680038,2596,1046,84.37049328543922,0.4029
6052,"12100 N. Pavilion",-122.684669,45.612389,7548,3038,74.04401867474864,0.4025
1279,"McGillivray & Briarwood Dr [eb]",-122.513023,45.605148,2971,1193,86.63696603971736,0.4015
525,"Kauffman & 19th St [sb]",-122.681137,45.635098,1211,486,89.48040936829064,0.4013
2915,"NE 162nd Ave & 9th St",-122.50592,45.628342,2928,1173,91.24132967418021,0.4006
3006,"NW 139th St & 2nd Ave [eb]",-122.671623,45.721699,1116,447,92.68154203584224,0.4005
2173,"NE 76th St & 101st Ave",-122.56929,45.677719,2282,914,89.58880898247159,0.4005
789,"NW 9th Ave & 79th St",-122.679764,45.679859,1219,487,82.43946000574255,0.3995
2410,"NW 119th St at Felida Elementary",-122.699074,45.70731,1140,455,86.17980377543871,0.3991
4150,"Hwy 99 & 117th St [nb]",-122.649498,45.705811,2000,798,95.75856821149992,0.3990
879,"NE 76th St & 103rd Ave [eb]",-122.5672,45.677711,2288,912,85.68179756861882,0.3986
3235,"NE 162nd Ave & 28th St [nb]",-122.505981,45.643341,2935,1167,89.46917517342423,0.3976
1340,"Hwy 99 7400 Block",-122.662315,45.676418,4581,1821,89.36544555380932,0.3975
6113,"Ward Rd & 152nd Ave",-122.51664,45.679249,3994,1587,87.38233112769161,0.3973
818,"NE 117th Ave 11600 Block [nb]",-122.55262,45.70599,2585,1023,112.52534262514513,0.3957
1332,"Hwy 99 7000 Block",-122.66291,45.673401,4583,1813,90.15806299716333,0.3956
6097,"NE 117th Ave & 65th Street [nb]",-122.552444,45.670418,2578,1019,85.64685408882872,0.3953
6107,"Columbia & Evergreen Blvd",-122.673897,45.628593,1256,496,89.85374722770698,0.3949
977,"St Johns & 32nd St [nb]",-122.644814,45.6441,3850,1517,85.00746675402586,0.3940
573,"Columbia & 29th St [sb]",-122.673683,45.642502,1259,495,82.68527758300229,0.3932
3382,"NE 3rd Ave & Joy",-122.397942,45.588188,2683,1054,89.73748938799865,0.3928
3033,"NE 78th St & 66th Ave",-122.605453,45.678783,1749,687,86.72545496226424,0.3928
2943,"Andresen & 58th St [nb]",-122.602074,45.664589,1641,644,96.12951725716017,0.3924
4178,"NW 139th St at HB Fuller Park",-122.675636,45.72168,1124,440,90.47494069217092,0.3915
796,"Hazel Dell Ave & 68th St [sb]",-122.667976,45.67112,2884,1127,93.82746665013862,0.3908
992,"St Johns 8200 Block",-122.625511,45.682163,2600,1013,88.05492700807676,0.3896
702,"Van Mall Dr & 94th Ave [eb]",-122.576981,45.658108,9490,3682,84.76991943772401,0.3880
3005,"NW 139th St & 10th Ct",-122.680023,45.721642,1120,434,94.8614012544643,0.3875
2997,"NE 78th St 5600 Block",-122.613953,45.67873,1746,672,84.66922785051543,0.3849
747,"NW 9th Ave & 84th St",-122.679604,45.6833,1204,463,84.57245324750832,0.3846
1030,"Ft Vancouver Wy & St Johns",-122.647797,45.64114,2595,997,87.18021527244694,0.3842
989,"St Johns & 37th Ave [nb]",-122.63324,45.67395,2602,999,87.93434621829354,0.3839
2139,"Mill Plain & Hearthwood [wb]",-122.52327,45.61771,6439,2462,92.58282289827595,0.3824
3102,"NE 39th St & 162nd Ave",-122.506851,45.650398,2937,1120,86.29365212087147,0.3813
3251,"NE 78th St 4200 Block",-122.628464,45.67881,1646,627,90.5567623626975,0.3809
6114,"Fourth Plain & 143rd Ave",-122.525642,45.672585,1704,649,82.39464888262903,0.3809
1345,"Hwy 99 & 104th St",-122.65451,45.697189,1988,756,83.50238106639839,0.3803
2998,"NW 36th Ave & 122nd St",-122.708122,45.708771,1130,429,90.61956952654853,0.3796
814,"NE 117th Ave & 95th St [nb]",-122.552612,45.690849,4869,1844,85.57705401417131,0.3787
